ASTEC model
Date: Mon Feb 25 13:47:43 CET 2019
Directory:  /ai43/jcd/47tuc/gong/model/gong/jan07
Model file:  man 1016192 Jan 11 13:41 ./gong.l9bi.d.16c
      2482        15        25      1210
  0.000000000000000000E+000  1.806087078811480200E-002 -4.563327858027648900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.964406192187591600E+010  8.340760270974117800E-011  4.351688650833836600E+003  1.456415862355250700E+003  5.070262205606842100E-009
  7.371783874818308400E-001  3.846000011034595000E+033  8.234487614788335200E-003  0.000000000000000000E+000  1.645578805996225700E+000
  3.912281083154530700E-001  1.005160056028729700E+000  1.696273670918387200E+008  8.901324387216733600E-001  2.590786782572354700E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.506181508541870100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.964348795585368300E+010  8.331603345230466600E-011  4.352364403748136300E+003  1.538364408605901900E+003  5.355013130538417000E-009
  7.371783874818308400E-001  3.846000011034595000E+033  8.615213652637900400E-003  0.000000000000000000E+000  1.646123568997144500E+000
  3.914684586040366700E-001  1.004940674920095800E+000  1.694769498187402800E+008  8.901324387216733600E-001  2.589718358891312600E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.448784906318664600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.964291166733473200E+010  8.321892085184285500E-011  4.353113377127183400E+003  1.625274097756065000E+003  5.656865995231893600E-009
  7.371783874818308400E-001  3.846000011034595000E+033  9.014626565371431500E-003  0.000000000000000000E+000  1.646672750698190000E+000
  3.917098324558579400E-001  1.004723669542635600E+000  1.693270860384255900E+008  8.901324387216733600E-001  2.588415736511902200E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.391156054423522900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.964233322212492400E+010  8.311594125988597900E-011  4.353943399835296100E+003  1.717434585556923600E+003  5.976795146733398000E-009
  7.371783874818308400E-001  3.846000011034595000E+033  9.433610493131558400E-003  0.000000000000000000E+000  1.647210551058751800E+000
  3.919472587498999400E-001  1.004508848030978300E+000  1.691798723482240100E+008  8.901324387216733600E-001  2.586820741153375400E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.333311533442688000E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.964175277291856400E+010  8.300675203926038800E-011  4.354863113787530000E+003  1.815152523235826000E+003  6.315827188823551300E-009
  7.371783874818308400E-001  3.846000011034595000E+033  9.873103401160293600E-003  0.000000000000000000E+000  1.647719918574043000E+000
  3.921747511757799300E-001  1.004300861976634500E+000  1.690386675029730500E+008  8.901324387216733600E-001  2.584878214530978800E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.275266612806701700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.964117046047467000E+010  8.289099059497581600E-011  4.355882052877172100E+003  1.918752425448672100E+003  6.675043676561093000E-009
  7.371783874818308400E-001  3.846000011034595000E+033  1.033410354635991800E-002  0.000000000000000000E+000  1.648205011354843700E+000
  3.923931915893685800E-001  1.004100085689622300E+000  1.689031360953091400E+008  8.901324387216733600E-001  2.582565171338661900E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.217035368417358400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.964058641483966100E+010  8.276827339744769000E-011  4.357010728288658400E+003  2.028577545023083500E+003  7.055582616615086200E-009
  7.371783874818308400E-001  3.846000011034595000E+033  1.081767555384944800E-002  0.000000000000000000E+000  1.648673369070776000E+000
  3.926043776651803000E-001  1.003907236765530400E+000  1.687726155644440700E+008  8.901324387216733600E-001  2.579862678303656600E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.158630804916381800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.964000075654219100E+010  8.263819500215441500E-011  4.358260720405113700E+003  2.144990751054822800E+003  7.458639968067857300E-009
  7.371783874818308400E-001  3.846000011034595000E+033  1.132495782146973300E-002  0.000000000000000000E+000  1.649136942992732900E+000
  3.928113132211043500E-001  1.003723464911752800E+000  1.686460099395916500E+008  8.901324387216733600E-001  2.576757754394361200E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.100064975169372600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963941359742492700E+010  8.250032703470736200E-011  4.359644777440797000E+003  2.268375437024510100E+003  7.885466171065927400E-009
  7.371783874818308400E-001  3.846000011034595000E+033  1.185716367286447800E-002  0.000000000000000000E+000  1.649597766854156200E+000
  3.930147459318810200E-001  1.003545654682166600E+000  1.685225930134311900E+008  8.901324387216733600E-001  2.573206484540221500E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -4.041349063442993200E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963882504063763400E+010  8.235421694003202000E-011  4.361176920821809300E+003  2.399136636121642800E+003  8.337374698002262000E-009
  7.371783874818308400E-001  3.846000011034595000E+033  1.241555611032688100E-002  0.000000000000000000E+000  1.650037358689972100E+000
  3.932091148072622300E-001  1.003370369086288300E+000  1.684042378317408000E+008  8.901324387216733600E-001  2.569119693449324100E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.982493384713745100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963823517084243800E+010  8.219938378666822400E-011  4.362872557197122700E+003  2.537704710781653800E+003  8.815763974930043500E-009
  7.371783874818308400E-001  3.846000011034595000E+033  1.300100955515941800E-002  0.000000000000000000E+000  1.650447170379603300E+000
  3.933899603964756700E-001  1.003203411961412200E+000  1.682936293732315600E+008  8.901324387216733600E-001  2.564441288624495400E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.923506405194091800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963764404150796500E+010  8.203531229813869500E-011  4.364748596779283600E+003  2.684540723631659100E+003  9.322127197169814600E-009
  7.371783874818308400E-001  3.846000011034595000E+033  1.361420267526206900E-002  0.000000000000000000E+000  1.650817040184309200E+000
  3.935517269356612600E-001  1.003053059744563000E+000  1.681942514093653900E+008  8.901324387216733600E-001  2.559112865388728600E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.864393471746826200E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963705168849469000E+010  8.186145350381916200E-011  4.366823577481382900E+003  2.840135996317342700E+003  9.858050427216626900E-009
  7.371783874818308400E-001  3.846000011034595000E+033  1.425654412552483300E-002  0.000000000000000000E+000  1.651134737052781800E+000
  3.936874942440973200E-001  1.002930622178169100E+000  1.681105763363153900E+008  8.901324387216733600E-001  2.553069932467837600E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.805158170419311500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963645814463499500E+010  8.167722641497258700E-011  4.369117794025533800E+003  3.005010491471078200E+003  1.042520041083362400E-008
  7.371783874818308400E-001  3.846000011034595000E+033  1.492941693308056900E-002  0.000000000000000000E+000  1.651374990805267700E+000
  3.937845799803138500E-001  1.002849871414302400E+000  1.680499326307606700E+008  8.901324387216733600E-001  2.546212464155689800E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.745803784449768100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963586344024517800E+010  8.148201673920534000E-011  4.371653430837305700E+003  3.179714005964758100E+003  1.102529920958841000E-008
  7.371783874818308400E-001  3.846000011034595000E+033  1.563445369996583500E-002  0.000000000000000000E+000  1.651507266414377700E+000
  3.938299578154123600E-001  1.002814214724303800E+000  1.680184506601326500E+008  8.901324387216733600E-001  2.538400970904245700E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.686333345468139600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963526760732009900E+010  8.127517698595613100E-011  4.374454697099917200E+003  3.364826069292608300E+003  1.166013469380077400E-008
  7.371783874818308400E-001  3.846000011034595000E+033  1.637349664696757500E-002  0.000000000000000000E+000  1.651542657782444100E+000
  3.938292835694576200E-001  1.002817830781976800E+000  1.680128364451797600E+008  8.901324387216733600E-001  2.529590619248124800E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.626750052960205100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963467068078251600E+010  8.105602581649080400E-011  4.377547961809646000E+003  3.560956513210596800E+003  1.233155704186938000E-008
  7.371783874818308400E-001  3.846000011034595000E+033  1.714852820005412900E-002  0.000000000000000000E+000  1.651503025358217000E+000
  3.937932680154632200E-001  1.002851248120755700E+000  1.680271139180433200E+008  8.901324387216733600E-001  2.519755713807020100E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.567057399201965300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963407269705911300E+010  8.082384659239715300E-011  4.380961886038975500E+003  3.768746763672690100E+003  1.304147413363910300E-008
  7.371783874818308400E-001  3.846000011034595000E+033  1.796163292047041700E-002  0.000000000000000000E+000  1.651422022198120800E+000
  3.937382595013618800E-001  1.002900438156447700E+000  1.680522384200078200E+008  8.901324387216733600E-001  2.508891484956400700E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.507259026861572300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963347369236978100E+010  8.057788567578950800E-011  4.384727548865534100E+003  3.988871364876245500E+003  1.379185933803068800E-008
  7.371783874818308400E-001  3.846000011034595000E+033  1.881501993478127500E-002  0.000000000000000000E+000  1.651317141418409100E+000
  3.936734419452659900E-001  1.002955798064703000E+000  1.680829190386895200E+008  8.901324387216733600E-001  2.496954389117701300E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.447358557928466800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963287370378942900E+010  8.031735130400670100E-011  4.388878562553974000E+003  4.222038999889978200E+003  1.458479577112926100E-008
  7.371783874818308400E-001  3.846000011034595000E+033  1.971110975288744800E-002  0.000000000000000000E+000  1.651105988779872000E+000
  3.935615136793810800E-001  1.003042158376141500E+000  1.681389022567889100E+008  8.901324387216733600E-001  2.483684859961385000E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.387359699893188500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963227277004782100E+010  8.004141273959081000E-011  4.393451171579771700E+003  4.468993245729170700E+003  1.542239854481851900E-008
  7.371783874818308400E-001  3.846000011034595000E+033  2.065250908203270300E-002  0.000000000000000000E+000  1.650805993771486500E+000
  3.934100235861539600E-001  1.003154983822688800E+000  1.682162402144624600E+008  8.901324387216733600E-001  2.469038534017780000E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.327266325732421900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963167093163806200E+010  7.974919988142810500E-011  4.398484328956949900E+003  4.730512938729112600E+003  1.630682530378357400E-008
  7.371783874818308400E-001  3.846000011034595000E+033  2.164212188197743900E-002  0.000000000000000000E+000  1.650461416458794500E+000
  3.932385294572768300E-001  1.003281981704781100E+000  1.683046329105798600E+008  8.901324387216733600E-001  2.453027750195720700E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.267082484756469700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963106823450473000E+010  7.943980478472896900E-011  4.404019742084157800E+003  5.007410843142828500E+003  1.724026508152590100E-008
  7.371783874818308400E-001  3.846000011034595000E+033  2.268332966228823700E-002  0.000000000000000000E+000  1.650134520088889300E+000
  3.930745309361334300E-001  1.003406034936276600E+000  1.683895768869774600E+008  8.901324387216733600E-001  2.435702911406268900E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.206812771423339800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.963046473929768400E+010  7.911228717727357500E-011  4.410101878972089300E+003  5.300528779154909900E+003  1.822491149751661100E-008
  7.371783874818308400E-001  3.846000011034595000E+033  2.378038442440126600E-002  0.000000000000000000E+000  1.649898850336719100E+000
  3.929506069558456000E-001  1.003506432464036600E+000  1.684537677066231400E+008  8.901324387216733600E-001  2.417135598763193700E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.146463250718689000E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962986054423887600E+010  7.876569002994389600E-011  4.416777924291854100E+003  5.610723857184603700E+003  1.926292600808472900E-008
  7.371783874818308400E-001  3.846000011034595000E+033  2.493941269678866300E-002  0.000000000000000000E+000  1.649735952253695200E+000
  3.928593818112918700E-001  1.003583777756142300E+000  1.685004144858216000E+008  8.901324387216733600E-001  2.397179331241229600E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.086043744837951700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962925581414823900E+010  7.839906394229647300E-011  4.424097673238242400E+003  5.938846667556977100E+003  2.035633876205120600E-008
  7.371783874818308400E-001  3.846000011034595000E+033  2.616858377638550300E-002  0.000000000000000000E+000  1.649623765855314800E+000
  3.927912826461247800E-001  1.003643945719005200E+000  1.685345580749008100E+008  8.901324387216733600E-001  2.375676001250258200E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -3.025570735774231000E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962865061074636800E+010  7.801136475392745800E-011  4.432113349805691500E+003  6.285829748548221700E+003  2.150733895014109400E-008
  7.371783874818308400E-001  3.846000011034595000E+033  2.746039207464840200E-002  0.000000000000000000E+000  1.649545238920690400E+000
  3.927387046424407100E-001  1.003693164305590000E+000  1.685604745871346300E+008  8.901324387216733600E-001  2.352608888749251000E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.965050395587158200E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962804486672134400E+010  7.760142445875302700E-011  4.440879334827596700E+003  6.652718777867738000E+003  2.271837129038472000E-008
  7.371783874818308400E-001  3.846000011034595000E+033  2.881984437151590900E-002  0.000000000000000000E+000  1.649475781478205900E+000
  3.926906037260569100E-001  1.003740632398022000E+000  1.685844083311508300E+008  8.901324387216733600E-001  2.327867500585578500E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.904475993084716800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962743855917686500E+010  7.716805226718334800E-011  4.450451788161588400E+003  7.040580203455700000E+003  2.399180643158469200E-008
  7.371783874818308400E-001  3.846000011034595000E+033  3.025431120798746300E-002  0.000000000000000000E+000  1.649383770555273600E+000
  3.926327710844652000E-001  1.003798272101641900E+000  1.686144210305920200E+008  8.901324387216733600E-001  2.301323274288207400E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.843845238636779800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962683170566313200E+010  7.671003909451067400E-011  4.460888148879561400E+003  7.450496583388720900E+003  2.532987183757698400E-008
  7.371783874818308400E-001  3.846000011034595000E+033  3.177009407032399500E-002  0.000000000000000000E+000  1.649297736913406100E+000
  3.925794351240434700E-001  1.003853175756532500E+000  1.686424746002618700E+008  8.901324387216733600E-001  2.273000461542887500E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.783159887263488800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962622433320704700E+010  7.622614107417183100E-011  4.472246497443251400E+003  7.883581461812988900E+003  2.673475870109644900E-008
  7.371783874818308400E-001  3.846000011034595000E+033  3.337305561151993100E-002  0.000000000000000000E+000  1.649231358552120600E+000
  3.925370049919210100E-001  1.003899358182078100E+000  1.686648387329388000E+008  8.901324387216733600E-001  2.242920484556577300E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.722422641654968300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962561646212606800E+010  7.571506810051999100E-011  4.484584764850462300E+003  8.340989656624406100E+003  2.820865467836016000E-008
  7.371783874818308400E-001  3.846000011034595000E+033  3.506879232844072000E-002  0.000000000000000000E+000  1.649168584225617200E+000
  3.924975088959998800E-001  1.003943414146605700E+000  1.686858795739697200E+008  8.901324387216733600E-001  2.211075310468077500E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.661635533557128900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962500809439994800E+010  7.517547241231663200E-011  4.497959775891988100E+003  8.823927466163160700E+003  2.975375700148644200E-008
  7.371783874818308400E-001  3.846000011034595000E+033  3.686256389738669400E-002  0.000000000000000000E+000  1.649087793248292600E+000
  3.924501432016388500E-001  1.003994422120694500E+000  1.687115406559646100E+008  8.901324387216733600E-001  2.177483579990344400E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.600798760945129400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962439920747151200E+010  7.460593899524646700E-011  4.512426117254253800E+003  9.333661335599768800E+003  3.137230350258963200E-008
  7.371783874818308400E-001  3.846000011034595000E+033  3.875968991096335300E-002  0.000000000000000000E+000  1.648960770777845500E+000
  3.923807464088983100E-001  1.004064414778592000E+000  1.687496391945605900E+008  8.901324387216733600E-001  2.142189651409512000E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.539910068101501500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962378975392057800E+010  7.400497956003495800E-011  4.528034826534744800E+003  9.871523274379134800E+003  3.306656036842383600E-008
  7.371783874818308400E-001  3.846000011034595000E+033  4.076569970859143100E-002  0.000000000000000000E+000  1.648765602239761200E+000
  3.922789550329957000E-001  1.004161140619017400E+000  1.688057536309576300E+008  8.901324387216733600E-001  2.105294936149945900E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.478964713008117700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962317965846089200E+010  7.337102331689654100E-011  4.544831905589372600E+003  1.043891901876462700E+004  3.483879411310822600E-008
  7.371783874818308400E-001  3.846000011034595000E+033  4.288582147664023900E-002  0.000000000000000000E+000  1.648512239367368800E+000
  3.921507450614272700E-001  1.004277825244381100E+000  1.688763685832459900E+008  8.901324387216733600E-001  2.067023050844704400E+003
  0.000000000000000000E+000  1.806087078811480200E-002 -2.417955167039489700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.017974953347039600E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563693600E-003  9.427978008010418800E-003
  6.962256881833892800E+010  7.270240953220856800E-011  4.562856671245123800E+003  1.103733484722294800E+004  3.669138347311737400E-008
  7.371783874818308400E-001  3.846000011034595000E+033  4.512579169661577700E-002  0.000000000000000000E+000  1.648208295851063100E+000
