ASTEC model
Date: Tue Dec 15 15:15:41 CET 2020
Directory:  /ai43/jcd/47tuc/gong/model/gong/jan07
Model file:  man 1015872 Aug 19 2009 ./gong.l9bi.d.02c
      2482        15        25      1210
  0.000000000000000000E+000  1.806371615762136800E-002 -4.449294780410766600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.964291619791537500E+010  8.320984076377167500E-011  4.353113312100603300E+003  1.625058018104604100E+003  5.655499184743596100E-009
  7.372944861745691600E-001  3.845999965429224400E+033  9.015793503996453300E-003  0.000000000000000000E+000  1.646671371927978900E+000
  3.917092309694605900E-001  1.004724192548273100E+000  1.693458420179868600E+008  8.901939335785602500E-001  2.588131679450038100E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -4.391659443516540500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.964233768743473800E+010  8.310687441848511200E-011  4.353943334796316800E+003  1.717206668266399200E+003  5.975352529407340800E-009
  7.372944861745691600E-001  3.845999965429224400E+033  9.434826454143159200E-003  0.000000000000000000E+000  1.647209280931397200E+000
  3.919466937991807300E-001  1.004509348566972500E+000  1.691985909066272100E+008  8.901939335785602500E-001  2.586537085074385200E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -4.333808395452880900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.964175717255983000E+010  8.299769918275400900E-011  4.354863048734811900E+003  1.814912108656270700E+003  6.314304428980343600E-009
  7.372944861745691600E-001  3.845999965429224400E+033  9.874370487510754400E-003  0.000000000000000000E+000  1.647718755539130600E+000
  3.921742223355704200E-001  1.004301341944564600E+000  1.690573498896893000E+008  8.901939335785602500E-001  2.584595000959876400E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -4.275756907962036100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.964117479406977800E+010  8.288195249998780100E-011  4.355881987809233600E+003  1.918498819619743900E+003  6.673436209041802600E-009
  7.372944861745691600E-001  3.845999965429224400E+033  1.033542391486711900E-002  0.000000000000000000E+000  1.648203938526032300E+000
  3.923926944455070100E-001  1.004100545612455700E+000  1.689217849772639600E+008  8.901939335785602500E-001  2.582282414944478200E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -4.217519058956909200E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.964059068202789300E+010  8.275925088047076700E-011  4.357010663203855100E+003  2.028310018360360300E+003  7.053885637737910800E-009
  7.372944861745691600E-001  3.845999965429224400E+033  1.081905140586313600E-002  0.000000000000000000E+000  1.648672348729348200E+000
  3.926039023847057700E-001  1.003907675273329600E+000  1.687912355018603800E+008  8.901939335785602500E-001  2.579580355882220400E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -4.159107854768371600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.964000495697648600E+010  8.262918892087426200E-011  4.358260655301638500E+003  2.144708537165655300E+003  7.456848427271132200E-009
  7.372944861745691600E-001  3.845999965429224400E+033  1.132639139220794500E-002  0.000000000000000000E+000  1.649135909730004700E+000
  3.928108427695181600E-001  1.003723878097310100E+000  1.686646079750235400E+008  8.901939335785602500E-001  2.576475791049457300E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -4.100535349627685500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963941773077168300E+010  8.249133828959545500E-011  4.359644712316650800E+003  2.268077731295237800E+003  7.883574802956391300E-009
  7.372944861745691600E-001  3.845999965429224400E+033  1.185865729362710000E-002  0.000000000000000000E+000  1.649596796676818100E+000
  3.930142985158867600E-001  1.003546081880141600E+000  1.685411673236159400E+008  8.901939335785602500E-001  2.572925169711687400E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -4.041812729147338900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963882910659198000E+010  8.234524648075712700E-011  4.361176855674776600E+003  2.398822590091384000E+003  8.335377884553913700E-009
  7.372944861745691600E-001  3.845999965429224400E+033  1.241711294015873000E-002  0.000000000000000000E+000  1.650036503627847300E+000
  3.932087112797695300E-001  1.003370799757175900E+000  1.684227788921960300E+008  8.901939335785602500E-001  2.568839189452072300E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.982950311177063000E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963823916920231600E+010  8.219043263716448800E-011  4.362872492024760500E+003  2.537373410044663600E+003  8.813655705032783400E-009
  7.372944861745691600E-001  3.845999965429224400E+033  1.300263574645292900E-002  0.000000000000000000E+000  1.650446471661532800E+000
  3.933896217015779900E-001  1.003203820751482000E+000  1.683121258476868000E+008  8.901939335785602500E-001  2.564161710200595300E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.923956572210693400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963764797218588300E+010  8.202638156957285100E-011  4.364748531578896300E+003  2.684191175566061700E+003  9.319901013792469000E-009
  7.372944861745691600E-001  3.845999965429224400E+033  1.361590292384212400E-002  0.000000000000000000E+000  1.650816538811321400E+000
  3.935514769238053800E-001  1.003053408976335200E+000  1.682126893807948200E+008  8.901939335785602500E-001  2.558834321601338200E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.864836870567321800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963705555145234700E+010  8.185254438673315000E-011  4.366823512250000900E+003  2.839767137267655900E+003  9.855699434367585100E-009
  7.372944861745691600E-001  3.845999965429224400E+033  1.425832276739888100E-002  0.000000000000000000E+000  1.651134472176483800E+000
  3.936873599324476300E-001  1.002930858448277000E+000  1.681289388042769400E+008  8.901939335785602500E-001  2.552792516525961200E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.805594797213745100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963646193986416600E+010  8.166834018027517300E-011  4.369117728759875700E+003  3.004621185951383700E+003  1.042271734356796100E-008
  7.372944861745691600E-001  3.845999965429224400E+033  1.493127846977641700E-002  0.000000000000000000E+000  1.651375111325963400E+000
  3.937846340291985000E-001  1.002849947891238500E+000  1.680681840282057200E+008  8.901939335785602500E-001  2.545936615223925400E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.746233638395690900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963586716775607300E+010  8.147315473932370700E-011  4.371653365533774400E+003  3.179303045555604100E+003  1.102267645869314600E-008
  7.372944861745691600E-001  3.845999965429224400E+033  1.563640233129379200E-002  0.000000000000000000E+000  1.651507753637224900E+000
  3.938301931782520200E-001  1.002814152438726000E+000  1.680366002209295600E+008  8.901939335785602500E-001  2.538126808247380700E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.686756427586364700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963527126712361100E+010  8.126634065315884800E-011  4.374454631754541900E+003  3.364392174158315400E+003  1.165736424703165500E-008
  7.372944861745691600E-001  3.845999965429224400E+033  1.637553637931907200E-002  0.000000000000000000E+000  1.651543413905707700E+000
  3.938296566107156200E-001  1.002817666436509800E+000  1.680309111131012400E+008  8.901939335785602500E-001  2.529318067481654500E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.627166364340210000E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963467427288287400E+010  8.104721666391299800E-011  4.377547896418059300E+003  3.560498331245858000E+003  1.232863049978820900E-008
  7.372944861745691600E-001  3.845999965429224400E+033  1.715066322346891700E-002  0.000000000000000000E+000  1.651503918110196000E+000
  3.937937161858438000E-001  1.002851033196826600E+000  1.680451501519447900E+008  8.901939335785602500E-001  2.519484617512284300E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.567466940266418500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963407622145813000E+010  8.081506621873054900E-011  4.380961820596396100E+003  3.768262866342273800E+003  1.303838270894569700E-008
  7.372944861745691600E-001  3.845999965429224400E+033  1.796386781173774100E-002  0.000000000000000000E+000  1.651422877399243900E+000
  3.937386967250128300E-001  1.002900242603294700E+000  1.680702844146897200E+008  8.901939335785602500E-001  2.508621584854375700E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.507661797792053200E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963347714906709300E+010  8.056913577035042000E-011  4.384727483366698800E+003  3.988360242657762700E+003  1.378859366221442200E-008
  7.372944861745691600E-001  3.845999965429224400E+033  1.881735950632695800E-002  0.000000000000000000E+000  1.651318174196807900E+000
  3.936739571473154600E-001  1.002955567904494600E+000  1.681009287834626700E+008  8.901939335785602500E-001  2.496686250205696500E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.447754558688354500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963287709277868700E+010  8.030863365114685700E-011  4.388878496993135700E+003  4.221499058338585200E+003  1.458134594651309800E-008
  7.372944861745691600E-001  3.845999965429224400E+033  1.971355912235305300E-002  0.000000000000000000E+000  1.651107352237748200E+000
  3.935621743007447500E-001  1.003041840773161600E+000  1.681568417147365500E+008  8.901939335785602500E-001  2.483418928886835600E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.387748929847717300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963227609132003800E+010  8.003272922392027200E-011  4.393451105950627600E+003  4.468422800817421400E+003  1.541875429473214300E-008
  7.372944861745691600E-001  3.845999965429224400E+033  2.065507375637358500E-002  0.000000000000000000E+000  1.650807529189529200E+000
  3.934107565547217400E-001  1.003154620854678200E+000  1.682341495428530300E+008  8.901939335785602500E-001  2.468774588845565600E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.327648783982849100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963167418518246500E+010  7.974055249126196800E-011  4.398484263252616100E+003  4.729910213708027200E+003  1.630297588401643300E-008
  7.372944861745691600E-001  3.845999965429224400E+033  2.164480746759850000E-002  0.000000000000000000E+000  1.650462900542706900E+000
  3.932392339586247000E-001  1.003281632381091400E+000  1.683225657915141900E+008  8.901939335785602500E-001  2.452765429614804400E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.267458170225524900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963107142029708900E+010  7.943119560919633200E-011  4.404019676297136400E+003  5.006773971035093400E+003  1.723619930497433500E-008
  7.372944861745691600E-001  3.845999965429224400E+033  2.268614137765882800E-002  0.000000000000000000E+000  1.650135649585087200E+000
  3.930750719454327300E-001  1.003405779363491800E+000  1.684076035891200900E+008  8.901939335785602500E-001  2.435441681892244600E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.207181681687927200E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.963046785726734900E+010  7.910371838832606900E-011  4.410101813094213000E+003  5.299855818598879500E+003  1.822061776662989200E-008
  7.372944861745691600E-001  3.845999965429224400E+033  2.378332575212282700E-002  0.000000000000000000E+000  1.649899447668802300E+000
  3.929509040563347600E-001  1.003506326572762600E+000  1.684719294727829400E+008  8.901939335785602500E-001  2.416875232107055100E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.146825378713989300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962986359417883300E+010  7.875716382197922800E-011  4.416777858314255400E+003  5.610012845736195200E+003  1.925839244737288700E-008
  7.372944861745691600E-001  3.845999965429224400E+033  2.494248149789220200E-002  0.000000000000000000E+000  1.649736211067715400E+000
  3.928595151291654500E-001  1.003583773372191300E+000  1.685186672371487900E+008  8.901939335785602500E-001  2.396920456742665500E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.086399069862365700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962925879584632900E+010  7.839058259256719500E-011  4.424097607151302300E+003  5.938095571447280200E+003  2.035155316124725200E-008
  7.372944861745691600E-001  3.845999965429224400E+033  2.617179407426776400E-002  0.000000000000000000E+000  1.649623755049745500E+000
  3.927912802541067000E-001  1.003644012448329700E+000  1.685528833058089900E+008  8.901939335785602500E-001  2.375418861635874200E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -3.025919236611938500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962865352432939100E+010  7.800293086304792700E-011  4.432113283599013800E+003  6.285036247914830700E+003  2.150228799585693200E-008
  7.372944861745691600E-001  3.845999965429224400E+033  2.746377355674403700E-002  0.000000000000000000E+000  1.649545052638610200E+000
  3.927386079548653200E-001  1.003693265007263900E+000  1.685788474353006500E+008  8.901939335785602500E-001  2.352353668384239400E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.965392084918212900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962804771242120400E+010  7.759304085087238100E-011  4.440879268489973600E+003  6.651880346865002100E+003  2.271304082675039800E-008
  7.372944861745691600E-001  3.845999965429224400E+033  2.882339450814045900E-002  0.000000000000000000E+000  1.649475544510594400E+000
  3.926904706213017500E-001  1.003740722276821300E+000  1.686027963348117200E+008  8.901939335785602500E-001  2.327614738740157500E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.904810894099426300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962744133702273600E+010  7.715972178931049600E-011  4.450451721680971800E+003  7.039694296862046000E+003  2.398618217851294000E-008
  7.372944861745691600E-001  3.845999965429224400E+033  3.025803308424045200E-002  0.000000000000000000E+000  1.649383558015563100E+000
  3.926326384777629700E-001  1.003798333511225000E+000  1.686328058484405000E+008  8.901939335785602500E-001  2.301073421009224100E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.844173354252624500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962683441559249900E+010  7.670176466847785800E-011  4.460888082243047400E+003  7.449560589663300600E+003  2.532393939947129200E-008
  7.372944861745691600E-001  3.845999965429224400E+033  3.177399393689811500E-002  0.000000000000000000E+000  1.649297329298547800E+000
  3.925792046540535500E-001  1.003853314062852500E+000  1.686609146728709000E+008  8.901939335785602500E-001  2.272753359360351200E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.783481211228942900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962622697511619600E+010  7.621792572573107900E-011  4.472246430637062100E+003  7.882592676832554400E+003  2.672850307707449400E-008
  7.372944861745691600E-001  3.845999965429224400E+033  3.337714156976382500E-002  0.000000000000000000E+000  1.649230817266472500E+000
  3.925367126550372000E-001  1.003899557979188300E+000  1.686833158621551700E+008  8.901939335785602500E-001  2.242676537278224300E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.722737163598632800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962561903589611800E+010  7.570691498210248600E-011  4.484584697859964800E+003  8.339945263353087300E+003  2.820206039680816100E-008
  7.372944861745691600E-001  3.845999965429224400E+033  3.507307440456472500E-002  0.000000000000000000E+000  1.649167991399711900E+000
  3.924971991801893300E-001  1.003943647221189100E+000  1.687043705211551200E+008  8.901939335785602500E-001  2.210834933765777800E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.661943241590881300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962501059991978500E+010  7.516738482951818600E-011  4.497959708701695500E+003  8.822824510987728000E+003  2.974680803271404400E-008
  7.372944861745691600E-001  3.845999965429224400E+033  3.686705413717664100E-002  0.000000000000000000E+000  1.649087255852121900E+000
  3.924498704057305400E-001  1.003994644196107600E+000  1.687300162750437600E+008  8.901939335785602500E-001  2.177247197918314200E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.601099643957519500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962440164462422200E+010  7.459792040572829800E-011  4.512426049847863400E+003  9.332496728586866100E+003  3.136498324189039600E-008
  7.372944861745691600E-001  3.845999965429224400E+033  3.876439838563083800E-002  0.000000000000000000E+000  1.648960425248778800E+000
  3.923805760928859600E-001  1.004064561710047900E+000  1.687680634446176000E+008  8.901939335785602500E-001  2.141957733090559900E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.540204114401245100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962379212256239300E+010  7.399703356047794000E-011  4.528034758895192700E+003  9.870293801422869400E+003  3.305885210549322000E-008
  7.372944861745691600E-001  3.845999965429224400E+033  4.077063686479934200E-002  0.000000000000000000E+000  1.648765449103011300E+000
  3.922788751780489900E-001  1.004161218908505200E+000  1.688241345407023100E+008  8.901939335785602500E-001  2.105067617494193200E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.479251908218383800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962318195841407800E+010  7.336315363883393600E-011  4.544831837698910900E+003  1.043762134510269600E+004  3.483068082078560000E-008
  7.372944861745691600E-001  3.845999965429224400E+033  4.289099683721529800E-002  0.000000000000000000E+000  1.648512234938990000E+000
  3.921507306658718100E-001  1.004277846213254200E+000  1.688947199873514200E+008  8.901939335785602500E-001  2.066800386204757600E+003
  0.000000000000000000E+000  1.806371615762136800E-002 -2.418235493386840800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007030575264783100E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563684100E-003  9.427978008010430900E-003
  6.962257104940870700E+010  7.269462006771521600E-011  4.562856603085409900E+003  1.103596549540782100E+004  3.668284768294780800E-008
  7.372944861745691600E-001  3.845999965429224400E+033  4.513121899628141900E-002  0.000000000000000000E+000  1.648208398563443900E+000
