ASTEC model
Date: Mon Feb 25 13:47:46 CET 2019
Directory:  /ai43/jcd/47tuc/gong/model/gong/jan07
Model file:  man 1016192 Feb 13 2018 ./gong.l9bi.d.40c
      2482        15        25      1210
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.964001596630923500E+010  8.268613560130112200E-011  4.358260664130739300E+003  2.146000920405088900E+003  7.461015530012410300E-009
  7.368924790551553100E-001  3.845999996782779400E+033  1.131890699346008900E-002  0.000000000000000000E+000  1.654952227544884700E+000
  3.945811926515397900E-001  1.004618878544449600E+000  1.680700149095057200E+008  8.899810022123284500E-001  2.590445761968570900E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -4.101577091572570800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963942868156405600E+010  8.254819414873266400E-011  4.359644721148551100E+003  2.269451374205487800E+003  7.887985375009581200E-009
  7.368924790551553100E-001  3.845999996782779400E+033  1.185086724404588200E-002  0.000000000000000000E+000  1.654455158146820500E+000
  3.943655873759318600E-001  1.004680983872611400E+000  1.681663911245118700E+008  8.899810022123284500E-001  2.584710064291897700E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -4.042848617054748500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963884000274215700E+010  8.240200681166869100E-011  4.361176864509780000E+003  2.400281707633003900E+003  8.340068334196911300E-009
  7.368924790551553100E-001  3.845999996782779400E+033  1.240902977756104200E-002  0.000000000000000000E+000  1.653933156712260600E+000
  3.941379596840995900E-001  1.004754868922625600E+000  1.682700857803689200E+008  8.899810022123284500E-001  2.578449492293190400E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.983980734864807100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963825001665860000E+010  8.224709270716703400E-011  4.362872500863200000E+003  2.538922237739196600E+003  8.818657727828309100E-009
  7.368924790551553100E-001  3.845999996782779400E+033  1.299425682674845200E-002  0.000000000000000000E+000  1.653385879079513700E+000
  3.938982033232356600E-001  1.004840376481140000E+000  1.683811293351033900E+008  8.899810022123284500E-001  2.571618671683562800E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.924982126509094200E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963765877752027900E+010  8.208293645041601600E-011  4.364748540421136600E+003  2.685834122051414400E+003  9.325236240475206300E-009
  7.368924790551553100E-001  3.845999996782779400E+033  1.360721426218078000E-002  0.000000000000000000E+000  1.652813522571833200E+000
  3.936464272694861800E-001  1.004937289628230900E+000  1.684994521515148000E+008  8.899810022123284500E-001  2.564171007521027100E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.865858212677002000E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963706632014518700E+010  8.190898873839130600E-011  4.366823521096444000E+003  2.841508976376704100E+003  9.861371734796463300E-009
  7.368924790551553100E-001  3.845999996782779400E+033  1.424928858934153300E-002  0.000000000000000000E+000  1.652216468710554500E+000
  3.933828316246611400E-001  1.005045339649199600E+000  1.686249385373933900E+008  8.899810022123284500E-001  2.556054326969076600E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.806612475167846700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963647267428389000E+010  8.172466793713796700E-011  4.369117737610970800E+003  3.006467336963225500E+003  1.042870926424080900E-008
  7.368924790551553100E-001  3.845999996782779400E+033  1.492183702085219400E-002  0.000000000000000000E+000  1.651598703104456600E+000
  3.931090540106833600E-001  1.005164004985079900E+000  1.687568073529060200E+008  8.899810022123284500E-001  2.547222079698945400E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.747247889038085900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963587786640412900E+010  8.152935892218686100E-011  4.371653374390001800E+003  3.181259745630700300E+003  1.102896970316855800E-008
  7.368924790551553100E-001  3.845999996782779400E+033  1.562649172096675100E-002  0.000000000000000000E+000  1.650960752796173200E+000
  3.928253728786534900E-001  1.005292915503773300E+000  1.688948950961363900E+008  8.899810022123284500E-001  2.537614143886416100E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.687767101062011700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963528192536341900E+010  8.132241337934932000E-011  4.374454640616443600E+003  3.366466470231010600E+003  1.166394515721401500E-008
  7.368924790551553100E-001  3.845999996782779400E+033  1.636510034483085200E-002  0.000000000000000000E+000  1.650302582887280400E+000
  3.925317903127971700E-001  1.005431809241081700E+000  1.690391778480138200E+008  8.899810022123284500E-001  2.527164289867728700E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.628172996990966800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963468488406175200E+010  8.110314923213261100E-011  4.377547905286228300E+003  3.562698004936649800E+003  1.233549583811678700E-008
  7.368924790551553100E-001  3.845999996782779400E+033  1.713965630121508700E-002  0.000000000000000000E+000  1.649625746497119100E+000
  3.922290044142904300E-001  1.005580173011898100E+000  1.691892897365593900E+008  8.899810022123284500E-001  2.515806114484644200E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.568468866824340800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963408677843743900E+010  8.087084929069247000E-011  4.380961829471481000E+003  3.770596272783064700E+003  1.304554858196319600E-008
  7.368924790551553100E-001  3.845999996782779400E+033  1.795226389388254000E-002  0.000000000000000000E+000  1.648932178874356300E+000
  3.919178933209255300E-001  1.005737379612928500E+000  1.693447688402012600E+008  8.899810022123284500E-001  2.503470332937828500E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.508658304393005400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963348764580532800E+010  8.062475960908010000E-011  4.384727492249412500E+003  3.990836096924213500E+003  1.379609528957216100E-008
  7.368924790551553100E-001  3.845999996782779400E+033  1.880515032978384200E-002  0.000000000000000000E+000  1.648226142917804700E+000
  3.916002740217255900E-001  1.005902433418611700E+000  1.695046877805268800E+008  8.899810022123284500E-001  2.490089440441144200E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.448745041181945800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963288752386041300E+010  8.036408801777507900E-011  4.388878505884258600E+003  4.224126519263049900E+003  1.458919117605271000E-008
  7.368924790551553100E-001  3.845999996782779400E+033  1.970070369652691300E-002  0.000000000000000000E+000  1.647511105343648000E+000
  3.912776615212865700E-001  1.006074401601372500E+000  1.696682539487879900E+008  8.899810022123284500E-001  2.475591049220590300E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.388732846690368700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963228645078605700E+010  8.008800313070851700E-011  4.393451114851013700E+003  4.471211697142416600E+003  1.542695017731204400E-008
  7.368924790551553100E-001  3.845999996782779400E+033  2.064152781035645900E-002  0.000000000000000000E+000  1.646789596437999500E+000
  3.909512332621952700E-001  1.006252394494182100E+000  1.698348247321149700E+008  8.899810022123284500E-001  2.459898022212668400E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.328625539254760700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963168446679231300E+010  7.979563420774899400E-011  4.398484272163198500E+003  4.732871040119697700E+003  1.631153636776411200E-008
  7.368924790551553100E-001  3.845999996782779400E+033  2.163053180544963200E-002  0.000000000000000000E+000  1.646065580411021400E+000
  3.906227597306374800E-001  1.006435250283416200E+000  1.700034534764255600E+008  8.899810022123284500E-001  2.442934158025760600E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.268427139880371100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963108161817254600E+010  7.948607277193197500E-011  4.404019685218932900E+003  5.009917790978788600E+003  1.724514995648099000E-008
  7.368924790551553100E-001  3.845999996782779400E+033  2.267110743757815400E-002  0.000000000000000000E+000  1.645343504002384000E+000
  3.902942305259236000E-001  1.006621655416786800E+000  1.701730686860494000E+008  8.899810022123284500E-001  2.424622039876460300E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.208142277903747600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.963047796677790800E+010  7.915837822214462200E-011  4.410101822028330400E+003  5.303194067746221700E+003  1.823000119148340000E-008
  7.368924790551553100E-001  3.845999996782779400E+033  2.376752359013926600E-002  0.000000000000000000E+000  1.644629602156549000E+000
  3.899684170290154100E-001  1.006810100142727000E+000  1.703422155227965700E+008  8.899810022123284500E-001  2.404885370645819400E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.147777138439941400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962987361250270100E+010  7.881159338805116200E-011  4.416777867261897900E+003  5.613557108696004400E+003  1.926825167547391000E-008
  7.368924790551553100E-001  3.845999996782779400E+033  2.492591105291667600E-002  0.000000000000000000E+000  1.643931002470196100E+000
  3.896484482718964900E-001  1.006998854035609200E+000  1.705092446672539700E+008  8.899810022123284500E-001  2.383640181389079300E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.087341710919189500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962926872142463700E+010  7.844476864639747400E-011  4.424097616113773300E+003  5.941857700048257400E+003  2.036192766461178600E-008
  7.368924790551553100E-001  3.845999996782779400E+033  2.615441372634119000E-002  0.000000000000000000E+000  1.643253173706383800E+000
  3.893367596183131000E-001  1.007186019963577600E+000  1.706727852209043500E+008  8.899810022123284500E-001  2.360787369147859400E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -3.026852603112793000E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962866335569551100E+010  7.805685922549752800E-011  4.432113292577722900E+003  6.289028921129756800E+003  2.151321628339208600E-008
  7.368924790551553100E-001  3.845999996782779400E+033  2.744550340064822600E-002  0.000000000000000000E+000  1.642603147478042000E+000
  3.890364875737431500E-001  1.007369525032314900E+000  1.708311186096721300E+008  8.899810022123284500E-001  2.336360595148299600E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.966316030200195300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962805744826464800E+010  7.764669647497277200E-011  4.440879277486440500E+003  6.656117032150280500E+003  2.272455703070248700E-008
  7.368924790551553100E-001  3.845999996782779400E+033  2.880421539832282700E-002  0.000000000000000000E+000  1.641988287279752700E+000
  3.887509514463936000E-001  1.007547147779889200E+000  1.709824134684350200E+008  8.899810022123284500E-001  2.310315590236982600E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.905725287113952600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962745097645999100E+010  7.721308907306729700E-011  4.450451730696831000E+003  7.044188955001370200E+003  2.399831152812418000E-008
  7.368924790551553100E-001  3.845999996782779400E+033  3.023790214481053600E-002  0.000000000000000000E+000  1.641417142197706000E+000
  3.884841134707548400E-001  1.007716331783855300E+000  1.711244937134284100E+008  8.899810022123284500E-001  2.282608503577455800E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.845078106648254400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962684395836640900E+010  7.675482748318493500E-011  4.460888091280049600E+003  7.454327657047289900E+003  2.533673641331681000E-008
  7.368924790551553100E-001  3.845999996782779400E+033  3.175288755698722800E-002  0.000000000000000000E+000  1.640900783080787400E+000
  3.882412717766247100E-001  1.007873984796537200E+000  1.712544937420744300E+008  8.899810022123284500E-001  2.253231122089638600E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.784376297290039100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962623642211776700E+010  7.627066757492012600E-011  4.472246439697074500E+003  7.887646918603672900E+003  2.674202694002969800E-008
  7.368924790551553100E-001  3.845999996782779400E+033  3.335503268282551800E-002  0.000000000000000000E+000  1.640448399181620800E+000
  3.880269039787617700E-001  1.008016904966567300E+000  1.713698602759665300E+008  8.899810022123284500E-001  2.222199086329092600E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.723622672425842300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962562838842205800E+010  7.575931873392476100E-011  4.484584706944971900E+003  8.345302006699008400E+003  2.821634070636350400E-008
  7.368924790551553100E-001  3.845999996782779400E+033  3.504989927196926900E-002  0.000000000000000000E+000  1.640071614816542400E+000
  3.878471045249329800E-001  1.008141155886446100E+000  1.714671831187620800E+008  8.899810022123284500E-001  2.189570276778509700E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.662819302854919400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962501985807293700E+010  7.521943205403571100E-011  4.497959717813797400E+003  8.828500235437391900E+003  2.976182701579974800E-008
  7.368924790551553100E-001  3.845999996782779400E+033  3.684269511244516600E-002  0.000000000000000000E+000  1.639783625053180100E+000
  3.877093533822201800E-001  1.008241982493876400E+000  1.715422617539570000E+008  8.899810022123284500E-001  2.155449243822479300E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.601966267942810100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962441080530271900E+010  7.464959043460846600E-011  4.512426058989272000E+003  9.338509905174187200E+003  3.138064898843101800E-008
  7.368924790551553100E-001  3.845999996782779400E+033  3.873866675920425300E-002  0.000000000000000000E+000  1.639594053906766600E+000
  3.876174854996786200E-001  1.008317941258192000E+000  1.715931812997526500E+008  8.899810022123284500E-001  2.119964686441192500E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.541060990921020500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962380117767405700E+010  7.404830247477816900E-011  4.528034768068221600E+003  9.876665801300570800E+003  3.307501331675725900E-008
  7.368924790551553100E-001  3.845999996782779400E+033  4.074328221057121200E-002  0.000000000000000000E+000  1.639500836988478300E+000
  3.875666688384035200E-001  1.008373338766608700E+000  1.716229897604689000E+008  8.899810022123284500E-001  2.083245527300148800E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.480098228054809600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962319089502207900E+010  7.341399394844422400E-011  4.544831846905968600E+003  1.044437674216057000E+004  3.484721097638216600E-008
  7.368924790551553100E-001  3.845999996782779400E+033  4.286179053883772800E-002  0.000000000000000000E+000  1.639495806821084100E+000
  3.875535992961623400E-001  1.008407944492733600E+000  1.716330814176823800E+008  8.899810022123284500E-001  2.045473946842592100E+003
  0.000000000000000000E+000  1.805386549137588700E-002 -2.419069962857055700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  1.007779006349073900E-008  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563677200E-003  9.427978008010437900E-003
  6.962257985106631500E+010  7.274500086367732400E-011  4.562856612328982000E+003  1.104313192589430400E+004  3.669964068929752100E-008
  7.368924790551553100E-001  3.845999996782779400E+033  4.509993315018062000E-002  0.000000000000000000E+000  1.639567300208959700E+000
