ASTEC model
Date: Mon Feb 25 13:47:42 CET 2019
Directory:  /ai43/jcd/47tuc/gong/model/gong/jan07
Model file:  man 1016192 Jan 11 13:38 ./gong.l9bi.d.15c
      2482        15        25      1210
  0.000000000000000000E+000  1.805371633965602300E-002 -4.731695993872070300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964575448763435400E+010  8.367505603358697500E-011  4.350033135266696300E+003  1.238095903910918900E+003  4.312261513996228300E-009
  7.368863130230464100E-001  3.846000014107891100E+033  7.193924801862788000E-003  0.000000000000000000E+000  1.643847330664326600E+000
  3.904683395520520100E-001  1.005911272321828900E+000  1.700686038618283900E+008  8.899777391826317900E-001  2.593411552635075200E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.675440185453796400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964518879085890200E+010  8.359832529281169700E-011  4.350529126994846600E+003  1.306764366506529100E+003  4.551199988922423500E-009
  7.368863130230464100E-001  3.846000014107891100E+033  7.523318116917117700E-003  0.000000000000000000E+000  1.644450278364308500E+000
  3.907317372086676100E-001  1.005638941456016300E+000  1.698972364595717500E+008  8.899777391826317900E-001  2.592977085264915300E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.618870507908630400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964462018528279100E+010  8.351691616325129600E-011  4.351079031588322300E+003  1.379619867652479600E+003  4.804622341827881000E-009
  7.368863130230464100E-001  3.846000014107891100E+033  7.869024900257258100E-003  0.000000000000000000E+000  1.645026526786298200E+000
  3.909847392488677300E-001  1.005389602540141400E+000  1.697350000553819200E+008  8.899777391826317900E-001  2.592345694564261500E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.562009950297546400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964404888299136400E+010  8.343055629156741500E-011  4.351688652658869600E+003  1.456906153837160900E+003  5.073356816676366200E-009
  7.368863130230464100E-001  3.846000014107891100E+033  8.231790736236251800E-003  0.000000000000000000E+000  1.645582015634722100E+000
  3.912295620563385200E-001  1.005158664948884600E+000  1.695801029597767000E+008  8.899777391826317900E-001  2.591502083380389200E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.504879721154785200E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964347507936683700E+010  8.333895709616555500E-011  4.352364405573452100E+003  1.538881495641934000E+003  5.358278649699717100E-009
  7.368863130230464100E-001  3.846000014107891100E+033  8.612403861260754800E-003  0.000000000000000000E+000  1.646126862250580000E+000
  3.914699214991150300E-001  1.004939378160572000E+000  1.694297440227762500E+008  8.899777391826317900E-001  2.590433565870700900E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.447499358702087400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964289895436958300E+010  8.324181287865888000E-011  4.353113378952813000E+003  1.625819483261230700E+003  5.660312281710150100E-009
  7.368863130230464100E-001  3.846000014107891100E+033  9.011698907660950200E-003  0.000000000000000000E+000  1.646676233322573500E+000
  3.917113516425715900E-001  1.004722349840399400E+000  1.692798977584660400E+008  8.899777391826317900E-001  2.589130801156319600E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.389886858976745600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964232067374147000E+010  8.313879990185592700E-011  4.353943401661274000E+003  1.718009851862863300E+003  5.980432576920817400E-009
  7.368863130230464100E-001  3.846000014107891100E+033  9.430559841243234600E-003  0.000000000000000000E+000  1.647213759386347800E+000
  3.919486857278172700E-001  1.004507584846397600E+000  1.691327783253979700E+008  8.899777391826317900E-001  2.587534794427131100E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.332058796165466300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964174039011866800E+010  8.302957543572521000E-011  4.354863115613893600E+003  1.815759335798755500E+003  6.319666695465841900E-009
  7.368863130230464100E-001  3.846000014107891100E+033  9.869924480761276700E-003  0.000000000000000000E+000  1.647722856911374700E+000
  3.921760871067648800E-001  1.004299650555742700E+000  1.689916645596157000E+008  8.899777391826317900E-001  2.585591152592793200E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.274030433885192900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964115824420964100E+010  8.291377678848941700E-011  4.355882054703963100E+003  1.919392536370622300E+003  6.679096771054420900E-009
  7.368863130230464100E-001  3.846000014107891100E+033  1.033079094891833700E-002  0.000000000000000000E+000  1.648207722753273400E+000
  3.923944477148891300E-001  1.004098924768373600E+000  1.688562174743229200E+008  8.899777391826317900E-001  2.583276958277938300E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.215815842982482900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.964057436601802100E+010  8.279102033007883700E-011  4.357010730115923300E+003  2.029252796368055200E+003  7.059861411789908300E-009
  7.368863130230464100E-001  3.846000014107891100E+033  1.081422376033874300E-002  0.000000000000000000E+000  1.648675949195724100E+000
  3.926055789154566700E-001  1.003906129869524700E+000  1.687257697286399300E+008  8.899777391826317900E-001  2.580573373960684000E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.157428023820495600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963998887603822300E+010  8.266090051215424500E-011  4.358260722232902500E+003  2.145703077838756100E+003  7.463157199240554800E-009
  7.368863130230464100E-001  3.846000014107891100E+033  1.132136122919338000E-002  0.000000000000000000E+000  1.649139557426207800E+000
  3.928125027148592400E-001  1.003722421984498900E+000  1.685992190855038500E+008  8.899777391826317900E-001  2.577467549253071400E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.098879025840759300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963940188607917800E+010  8.252298885248178900E-011  4.359644779269166100E+003  2.269126870800074800E+003  7.890235114792921200E-009
  7.368863130230464100E-001  3.846000014107891100E+033  1.185341643603730900E-002  0.000000000000000000E+000  1.649600219244968400E+000
  3.930158765203009000E-001  1.003544575683912800E+000  1.684758621363097400E+008  8.899777391826317900E-001  2.573914638169366800E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -4.040180029936218300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963881349921713300E+010  8.237683267172641200E-011  4.361176922650821300E+003  2.399929319395474100E+003  8.342409522818628600E-009
  7.368863130230464100E-001  3.846000014107891100E+033  1.241165026043963100E-002  0.000000000000000000E+000  1.650039520129037000E+000
  3.932101343751308600E-001  1.003369281817487100E+000  1.683575909174193400E+008  8.899777391826317900E-001  2.569825803554696000E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.981341343731689500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963822379985374500E+010  8.222195085072666000E-011  4.362872559026845900E+003  2.538540952954609100E+003  8.821079841128378600E-009
  7.368863130230464100E-001  3.846000014107891100E+033  1.299692958541559400E-002  0.000000000000000000E+000  1.650448937087898700E+000
  3.933908161438926000E-001  1.003202380593117600E+000  1.682470950310469900E+008  8.899777391826317900E-001  2.565145066999568800E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.922371407392883300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963763284116900600E+010  8.205782789301039000E-011  4.364748598609797200E+003  2.685423031603753800E+003  9.327740390019884800E-009
  7.368863130230464100E-001  3.846000014107891100E+033  1.360993681444402000E-002  0.000000000000000000E+000  1.650818308989670200E+000
  3.935523587336128300E-001  1.003052179551774800E+000  1.681478647598783700E+008  8.899777391826317900E-001  2.559814038033757700E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.863275538919067400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963704065890045200E+010  8.188391462797626700E-011  4.366823579312766900E+003  2.841067056191418000E+003  9.863978338740217700E-009
  7.368863130230464100E-001  3.846000014107891100E+033  1.425208147846383800E-002  0.000000000000000000E+000  1.651135409481815600E+000
  3.936878339766360400E-001  1.002930028120498900E+000  1.680643802796123000E+008  8.899777391826317900E-001  2.553768265606969600E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.804057312063598600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963644728580491600E+010  8.169962986428940700E-011  4.369117795857875500E+003  3.005993170691760000E+003  1.043146136013978000E-008
  7.368863130230464100E-001  3.846000014107891100E+033  1.492474620085757500E-002  0.000000000000000000E+000  1.651374689436275700E+000
  3.937844437808465400E-001  1.002849680372828800E+000  1.680040169522616900E+008  8.899777391826317900E-001  2.546906842322220700E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.744720002510070800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963585275215293900E+010  8.150435910420195000E-011  4.371653432670710600E+003  3.180751355991755200E+003  1.103191238631853300E-008
  7.368863130230464100E-001  3.846000014107891100E+033  1.562956435702033900E-002  0.000000000000000000E+000  1.651506042497966600E+000
  3.938293653182908800E-001  1.002814372988130000E+000  1.679727911872625400E+008  8.899777391826317900E-001  2.539091104442849000E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.685266637312316900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963525708993837000E+010  8.129745465608158300E-011  4.374454698934497200E+003  3.365921321734394000E+003  1.166712030276180200E-008
  7.368863130230464100E-001  3.846000014107891100E+033  1.636837865355358900E-002  0.000000000000000000E+000  1.651540758110007000E+000
  3.938283449980525800E-001  1.002818245637211200E+000  1.679673651722350100E+008  8.899777391826317900E-001  2.530276699638471200E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.625700415855407700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963466033410115100E+010  8.107823497748060400E-011  4.377547963645519300E+003  3.562113082042388200E+003  1.233893626365407600E-008
  7.368863130230464100E-001  3.846000014107891100E+033  1.714317104970420500E-002  0.000000000000000000E+000  1.651500783719996900E+000
  3.937921413386352200E-001  1.002851789551093600E+000  1.679817388237383400E+008  8.899777391826317900E-001  2.520438134709521400E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.566024832133483900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963406252107426500E+010  8.084598321438631700E-011  4.380961887876284900E+003  3.769968255797612100E+003  1.304926912644523800E-008
  7.368863130230464100E-001  3.846000014107891100E+033  1.795602513095564600E-002  0.000000000000000000E+000  1.651419878166448600E+000
  3.937371620785262700E-001  1.002900929533827800E+000  1.680068378612544500E+008  8.899777391826317900E-001  2.509570902362159400E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.506243529444885300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963346368708337400E+010  8.059994550055500800E-011  4.384727550704422400E+003  3.990161591617056300E+003  1.380009373248802800E-008
  7.368863130230464100E-001  3.846000014107891100E+033  1.880914943905943900E-002  0.000000000000000000E+000  1.651314539167063200E+000
  3.936721433521054900E-001  1.002956380044429400E+000  1.680376123229337900E+008  8.899777391826317900E-001  2.497629349909609100E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.446360130355835000E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963286386921859700E+010  8.033932983382028600E-011  4.388878564394603000E+003  4.223401986952068900E+003  1.459349452227177800E-008
  7.368863130230464100E-001  3.846000014107891100E+033  1.970496370724036600E-002  0.000000000000000000E+000  1.651102555065467000E+000
  3.935598495667800300E-001  1.003042960325194900E+000  1.680937721594655800E+008  8.899777391826317900E-001  2.484354265585921900E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.386378343878173800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963226310621620200E+010  8.006330522401545800E-011  4.393451173422318800E+003  4.470433244995798300E+003  1.543158756678717300E-008
  7.368863130230464100E-001  3.846000014107891100E+033  2.064607366996498400E-002  0.000000000000000000E+000  1.650802129657030100E+000
  3.934081785370618900E-001  1.003155899412729400E+000  1.681711853500247000E+008  8.899777391826317900E-001  2.469702946655403100E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.326302043638610800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963166143857395900E+010  7.977100130867719500E-011  4.398484330801607000E+003  4.732034436145691900E+003  1.631653168938105300E-008
  7.368863130230464100E-001  3.846000014107891100E+033  2.163538304180605600E-002  0.000000000000000000E+000  1.650457686029458900E+000
  3.932367580864674600E-001  1.003282861857528000E+000  1.682595177537542300E+008  8.899777391826317900E-001  2.453688083965660100E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.266135279414367700E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963105891227035500E+010  7.946150988900670400E-011  4.404019743931136900E+003  5.009018552399308600E+003  1.725051703985197900E-008
  7.368863130230464100E-001  3.846000014107891100E+033  2.267627431842117100E-002  0.000000000000000000E+000  1.650131689290342400E+000
  3.930731742183876700E-001  1.003406677308505100E+000  1.683442240442592800E+008  8.899777391826317900E-001  2.436360515255352300E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.205882649053955100E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.963045558807270800E+010  7.913389048430212400E-011  4.410101880821618600E+003  5.302227601603061900E+003  1.823573827405997300E-008
  7.368863130230464100E-001  3.846000014107891100E+033  2.377300389687242400E-002  0.000000000000000000E+000  1.649897356837203100E+000
  3.929498633107854100E-001  1.003506698390666900E+000  1.684080754564812800E+008  8.899777391826317900E-001  2.417791026230710900E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.145550229289245600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962985156454748500E+010  7.878718600972265300E-011  4.416777926144183800E+003  5.612518746990522200E+003  1.927435754482624200E-008
  7.368863130230464100E-001  3.846000014107891100E+033  2.493171253011588000E-002  0.000000000000000000E+000  1.649735310220754100E+000
  3.928590502391672800E-001  1.003583788601026600E+000  1.684544934632266800E+008  8.899777391826317900E-001  2.397831001751312700E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.085147876766967800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962924700652093500E+010  7.842044685181212300E-011  4.424097675093642500E+003  5.940742762696482700E+003  2.036840585800034400E-008
  7.368863130230464100E-001  3.846000014107891100E+033  2.616052806126698300E-002  0.000000000000000000E+000  1.649623801314183100E+000
  3.927912921634239600E-001  1.003643778072561100E+000  1.684884549928754000E+008  8.899777391826317900E-001  2.376323306901932500E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -3.024692074111938500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962864197486090100E+010  7.803262803561004100E-011  4.432113351664453100E+003  6.287832908402396200E+003  2.152007518533853600E-008
  7.368863130230464100E-001  3.846000014107891100E+033  2.745190685556590100E-002  0.000000000000000000E+000  1.649545714172148300E+000
  3.927389505874165400E-001  1.003692911783602600E+000  1.685142522007119100E+008  8.899777391826317900E-001  2.353251357805234900E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.964188908108520500E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962803640199852000E+010  7.762256099632058200E-011  4.440879336690034500E+003  6.654835377168369600E+003  2.273181235441184400E-008
  7.368863130230464100E-001  3.846000014107891100E+033  2.881093600936733900E-002  0.000000000000000000E+000  1.649476381455075000E+000
  3.926909398779881400E-001  1.003740407937913300E+000  1.685381485753564800E+008  8.899777391826317900E-001  2.328503772681561700E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.903631621870422400E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962743026554609700E+010  7.718905488588976000E-011  4.450451790028039800E+003  7.042816667091315100E+003  2.400598832437467800E-008
  7.368863130230464100E-001  3.846000014107891100E+033  3.024497198018206600E-002  0.000000000000000000E+000  1.649384313335629600E+000
  3.926331078208724100E-001  1.003798116937451200E+000  1.685681681417981700E+008  8.899777391826317900E-001  2.301952230185273000E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.843017976628112800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962682358328411900E+010  7.673090043071972300E-011  4.460888150750390200E+003  7.452859504206929200E+003  2.534483086137643900E-008
  7.368863130230464100E-001  3.846000014107891100E+033  3.176030831834381100E-002  0.000000000000000000E+000  1.649298769884171900E+000
  3.925800175629422000E-001  1.003852826915408600E+000  1.685960829364486300E+008  8.899777391826317900E-001  2.273622487459286300E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.782349750430297900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962621638234285000E+010  7.624685350223326300E-011  4.472246499318844100E+003  7.886077666646601800E+003  2.675053268085762200E-008
  7.368863130230464100E-001  3.846000014107891100E+033  3.336280302402753300E-002  0.000000000000000000E+000  1.649232726601049100E+000
  3.925377423404833900E-001  1.003898854822729000E+000  1.686183542186990400E+008  8.899777391826317900E-001  2.243534563602632700E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.721629656303405800E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962560868307771300E+010  7.573562367536134500E-011  4.484584766731229100E+003  8.343626257612106200E+003  2.822528262693811600E-008
  7.368863130230464100E-001  3.846000014107891100E+033  3.505804774669824700E-002  0.000000000000000000E+000  1.649170079928468500E+000
  3.924982889328973400E-001  1.003942827766846300E+000  1.686393608544615200E+008  8.899777391826317900E-001  2.211680395846488900E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.660859729789733900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962500048744892900E+010  7.519586280292078700E-011  4.497959777778363800E+003  8.826711920230807700E+003  2.977127933935866000E-008
  7.368863130230464100E-001  3.846000014107891100E+033  3.685129712062953900E-002  0.000000000000000000E+000  1.649089146490956500E+000
  3.924508289458058500E-001  1.003993864771215700E+000  1.686650612856504600E+008  8.899777391826317900E-001  2.178078603317803800E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.600040166911315900E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962439177291432200E+010  7.462615548800895600E-011  4.512426119146696700E+003  9.336601443328994700E+003  3.139076209900859900E-008
  7.368863130230464100E-001  3.846000014107891100E+033  3.874787575740233600E-002  0.000000000000000000E+000  1.648961637080865300E+000
  3.923811724573773600E-001  1.004064048661016000E+000  1.687032901301926400E+008  8.899777391826317900E-001  2.142773430170039800E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.539168713450622600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962378249212188700E+010  7.402501309160585700E-011  4.528034828433734200E+003  9.874627149441501400E+003  3.308599734216670000E-008
  7.368863130230464100E-001  3.846000014107891100E+033  4.075331201113960300E-002  0.000000000000000000E+000  1.648765985330503000E+000
  3.922791542811295800E-001  1.004160946694756500E+000  1.687595131527721900E+008  8.899777391826317900E-001  2.105867138452370000E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.478240634207153300E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962317256987121600E+010  7.339086448494971600E-011  4.544831907495406100E+003  1.044219507884887200E+004  3.485925239535869200E-008
  7.368863130230464100E-001  3.846000014107891100E+033  4.287283648117379300E-002  0.000000000000000000E+000  1.648512247895796100E+000
  3.921507795282583900E-001  1.004277775905102300E+000  1.688302024027333300E+008  8.899777391826317900E-001  2.067583535172254000E+003
  0.000000000000000000E+000  1.805371633965602300E-002 -2.417248409140014600E+007  0.000000000000000000E+000  0.000000000000000000E+000
  9.894436221668913500E-009  0.000000000000000000E+000  0.000000000000000000E+000  4.423666789563659000E-003  9.427978008010458700E-003
  6.962256190345152300E+010  7.272204852994078300E-011  4.562856673158721600E+003  1.104079187022697800E+004  3.671290710221990200E-008
  7.368863130230464100E-001  3.846000014107891100E+033  4.511217486401177700E-002  0.000000000000000000E+000  1.648208034840721800E+000
